"SUN",02/07/2017,1,"Ranger Connection","D",,11/08/2016,"Zia",5,"D","","",6.00,"MSW","Md Sp Wt 23k",0.00,23.000,"fst","M","2","",8,23.00,47.40,100.00,-1.00,-1.00,-1.00,113.00,"Old Fashioned Gal","Shoe Game","Topsana",120,120,120,3.25,6.25,7.00,0,"","F",6,5,0.00,6,3.30,4,3.60,0,0.00,4,8.00,4,16.50,"","",0,20,120,0,"4-w, empty","",8.20,5,"","L","/","","","","Reyes F","Sedillo Tony E","",22,57,"","","","H",0.00,"",0,0,0,0,0.00,"","",,,,,,23.04,47.41,100.04,-1.00,-1.00,-1.00,113.02
"SUN",02/07/2017,1,"Ranger Connection","D",,10/18/2016,"Zia",4,"D","","",6.00,"MSW","Md Sp Wt 22k",0.00,22.000,"fst","M","2","",10,22.40,46.00,58.80,-1.00,-1.00,-1.00,112.00,"Star of the Day","Miss Bula Bula","Topsana",120,120,120,0.50,2.75,2.00,0,"","A",1,3,0.00,4,1.10,1,0.10,0,0.00,2,0.50,7,8.75,"","",0,19,120,0,"Vied inside, gave way","",5.20,3,"","L","/","","","","Reyes F","Sedillo Tony E","",11,70,"","","","H",0.00,"",0,0,0,0,0.00,"","",,,,,,22.57,46.05,58.99,-1.00,-1.00,-1.00,112.05
"SUN",02/07/2017,1,"Flying Gold","D",,10/31/2016,"Zia",6,"D","","",5.50,"MCL","Md 12500",12.50,14.000,"fst","M","2","S",8,21.60,45.00,-1.00,-1.00,-1.00,-1.00,105.00,"Que Pasa","Heat of D' Nile","April Genius",120,120,120,4.50,0.75,0.50,0,"","G",7,8,0.00,7,19.60,7,21.50,0,0.00,7,19.50,6,23.50,"","",0,998,120,0,"Stumbled start","",6.40,4,"","L","/","","","","Carreno J","Hone Bart","",7,59,"","","","H",12.50,"",0,0,0,0,0.00,"","",,,,,,21.64,45.14,-1.00,-1.00,-1.00,-1.00,105.17
"SUN",02/07/2017,1,"Runaway Nonny","D",,01/17/2017,"Sun",7,"D","","",5.50,"MCL","Md 7500",7.50,11.388,"gd","M","3","",9,22.60,46.80,59.60,-1.00,-1.00,-1.00,106.40,"Blue Eyes Who","Hottothetouch","Never Mizz",120,120,120,2.25,2.25,4.00,0,"","A",1,3,0.00,1,0.50,1,2.50,0,0.00,2,0.50,4,6.25,"","",0,31,120,0,"Pace, weakened","",3.10,3,"","L","","B","","","Shepherd J","Lambert Casey T","",17,72,"","","","H",7.50,"",0,0,0,0,0.00,"","",,,,,,22.77,46.83,59.78,-1.00,-1.00,-1.00,106.54
"SUN",02/07/2017,1,"Runaway Nonny","D",,01/08/2017,"Sun",6,"D","","",6.00,"MSW","Md Sp Wt 21k",0.00,21.500,"fst","M","3","",8,21.80,45.40,58.00,-1.00,-1.00,-1.00,111.00,"Fashion Reward","Wicked Factor","Warm Sunshine",120,120,120,0.25,1.75,3.75,0,"","E",5,1,0.00,3,3.00,3,0.20,0,0.00,2,1.50,5,6.75,"","",0,35,120,0,"Bump st,3w bid,flatten","",8.40,5,"","L","","B","","","Shepherd J","Lambert Casey T","",13,77,"","","","H",0.00,"",0,0,0,0,0.00,"","",,,,,,21.86,45.50,58.17,-1.00,-1.00,-1.00,111.16
"SUN",02/07/2017,1,"Runaway Nonny","D",,12/20/2016,"Sun",6,"D","","",5.50,"MSW","Md Sp Wt 18k",0.00,18.800,"fst","M","2","",12,22.60,46.40,59.20,-1.00,-1.00,-1.00,105.80,"Lady","Runaway Nonny","Wicked Is Good",120,120,120,2.25,1.25,2.00,0,"","K",11,1,0.00,2,0.50,2,0.10,0,0.00,3,1.60,2,2.25,"","",0,51,120,0,"5-w, 2nd best","",5.00,4,"","L","","B","","","Gondron T D","Lambert Casey T","",19,78,"","","","H",0.00,"",0,0,0,0,0.00,"","",,,,,,22.78,46.41,59.21,-1.00,-1.00,-1.00,105.94
"SUN",02/07/2017,1,"Runaway Nonny","D",,11/29/2016,"Zia",6,"D","","",5.50,"MSW","Md Sp Wt 23k",0.00,23.000,"fst","M","2","",9,21.60,45.60,-1.00,-1.00,-1.00,-1.00,106.20,"Kell Paso","Shoe Game","Warm Sunshine",120,120,120,2.75,0.05,0.50,0,"","D",4,2,0.00,2,0.10,1,0.10,0,0.00,3,1.50,9,14.75,"","",0,998,120,0,"Coaxed,vied btw,empty","",2.80,2,"","L","/","B","","","Hebert T J","Lambert Casey T","",18,62,"","","","H",0.00,"",0,0,0,0,0.00,"","",,,,,,21.79,45.71,-1.00,-1.00,-1.00,-1.00,106.21
"SUN",02/07/2017,1,"Runaway Nonny","D",,11/14/2016,"Zia",1,"D","","",5.50,"MCL","Md 20000",20.00,20.000,"fst","M","2","",6,22.60,46.40,58.60,-1.00,-1.00,-1.00,104.60,"Hansencat","Runaway Nonny","Imgoinouttonight",120,120,120,0.50,11.00,1.50,0,"","B",2,2,0.00,1,0.50,1,0.50,0,0.00,2,0.50,2,0.50,"","",0,54,120,0,"Pace, duel str, game","",3.50,3,"","L","/","B","","","Hebert T J","Lambert Casey T","",15,84,"","","","H",17.50,"",0,0,0,0,0.00,"","",,,,,,22.71,46.55,58.72,-1.00,-1.00,-1.00,104.73
"SUN",02/07/2017,1,"Runaway Nonny","D",,10/18/2016,"Zia",4,"D","","",6.00,"MSW","Md Sp Wt 22k",0.00,22.000,"fst","M","2","",10,22.40,46.00,58.80,-1.00,-1.00,-1.00,112.00,"Star of the Day","Miss Bula Bula","Topsana",120,120,120,0.50,2.75,2.00,0,"","J",10,1,0.00,3,0.60,2,0.10,0,0.00,4,1.50,6,8.00,"","",0,20,120,0,"Vied 4w, weakened","",7.10,4,"","L","/","B","","","Hebert T J","Lambert Casey T","",11,71,"","","","H",0.00,"",0,0,0,0,0.00,"","",,,,,,22.57,46.05,58.99,-1.00,-1.00,-1.00,112.05
"SUN",02/07/2017,1,"Never Mizz","D",,01/17/2017,"Sun",7,"D","","",5.50,"MCL","Md 7500",7.50,11.388,"gd","M","3","",9,22.60,46.80,59.60,-1.00,-1.00,-1.00,106.40,"Blue Eyes Who","Hottothetouch","Never Mizz",120,120,120,2.25,2.25,4.00,0,"","F",6,6,0.00,6,5.00,6,6.10,0,0.00,4,3.60,3,2.25,"","",0,41,120,0,"Gaining, needed more","",25.40,5,"","L","","B","","","Purcell K","Ashford H Ray Jr","",17,76,"","","","H",7.50,"",0,0,0,0,0.00,"","",,,,,,22.77,46.83,59.78,-1.00,-1.00,-1.00,106.54
