"PRX",02/07/2017,1,"Love On Fire","D",,12/20/2016,"Prx",5,"D","","",6.00,"MCL","Md 40000",40.00,53.800,"gd","M","2","",9,21.40,44.60,58.00,-1.00,-1.00,-1.00,110.80,"Saint Main Event","Tin N Lint","Corrine Strong",121,121,121,0.25,1.75,0.50,0,"","E",5,8,0.00,6,6.10,8,11.10,0,0.00,8,9.60,7,6.75,"","",0,35,121,0,"Blocked far turn","",10.30,5,"","L","","","","","Acosta J D","Preciado Ramon","",10,77,"","","","H",40.00,"",0,0,0,0,0.00,"","",,,,,,21.52,44.62,58.10,-1.00,-1.00,-1.00,110.91
"PRX",02/07/2017,1,"Boa Sorte","D",,01/16/2017,"Prx",5,"D","","",5.50,"MCL","Md 20000",20.00,28.250,"fst","M","3","",10,22.40,46.40,59.40,-1.00,-1.00,-1.00,106.80,"Benevolent Gift","Bustin Gold","Postino's Champion",121,116,121,4.75,0.25,2.75,0,"","A",1,5,0.00,4,2.60,4,5.00,0,0.00,7,11.60,9,15.30,"","",0,14,121,0,"Rail, tired","",5.90,4,"","L","","B","F","","Esquivel E","Farro Patricia","",21,63,"","","","H",20.00,"",0,0,0,0,0.00,"","",,,,,,22.46,46.43,59.57,-1.00,-1.00,-1.00,106.82
"PRX",02/07/2017,1,"Boa Sorte","D",,12/04/2016,"Aqu",4,"D","","",6.50,"MCL","Md 25000",25.00,31.000,"fst","M","2","S",10,23.60,47.80,114.20,-1.00,-1.00,-1.00,121.00,"Spirit Lets Hearit","Rosa Dorata","Unbridledadventure",120,120,120,2.25,5.75,1.75,0,"","B",2,3,0.00,1,0.10,1,0.50,0,0.00,2,4.00,6,12.25,"","",0,25,120,0,"Pace 2p, tired","",5.10,2,"","L","","B","","","Luzzi M J","Schettino Dominick A","",20,62,"","","","H",25.00,"",0,0,0,0,0.00,"","2016",148,16,18,23,0.11,23.62,47.97,114.27,-1.00,-1.00,-1.00,121.07
"PRX",02/07/2017,1,"Boa Sorte","D",,10/28/2016,"Bel",9,"D","","",6.00,"MCL","Md 40000",40.00,41.000,"gd","M","2","S",11,22.80,46.40,59.40,-1.00,-1.00,-1.00,111.60,"Impazible Angela","Crystal Belle","Beautiful Nite Sky",119,119,119,2.25,1.00,1.00,0,"","I",9,6,0.00,5,4.00,6,5.60,0,0.00,6,7.00,7,7.05,"","",0,41,119,0,"Came in brk,2p,4w upr","",52.25,10,"","L","","B","","","Luzzi M J","Schettino Dominick A","",11,75,"","","","H",40.00,"",0,0,0,0,0.00,"","",,,,,,22.93,46.47,59.45,-1.00,-1.00,-1.00,111.73
"PRX",02/07/2017,1,"Boa Sorte","D",,08/31/2016,"Sar",10,"D","","",6.00,"MCL","Md 50000",50.00,50.000,"fst","M","2","",10,22.40,46.20,58.60,-1.00,-1.00,-1.00,111.60,"Arella Rockstar","Honor Way","Banty's Girl",119,119,119,2.75,0.50,3.75,0,"","A",1,6,0.00,6,5.60,9,11.10,0,0.00,9,18.00,9,28.60,"","",0,3,114,5,"Stumbled st, faltered","",45.50,10,"","L","","B","","","Luzzi L J","Schettino Dominick A","",12,55,"","","","H",50.00,"",0,0,0,0,0.00,"","",,,,,,22.46,46.26,58.67,-1.00,-1.00,-1.00,111.73
"PRX",02/07/2017,2,"Talk to Me","D",,12/04/2016,"Prx",9,"D","","",8.32,"CLM","Clm 5000N2Y",5.00,20.500,"fst","M","31","",11,23.40,48.40,115.60,143.00,-1.00,-1.00,147.40,"Stolen Victory","Supah Jalene","Talk to Me",122,122,122,7.00,0.50,0.50,0,"","H",8,10,11.70,10,8.70,6,4.10,0,0.00,5,7.10,3,7.50,"","",0,49,122,0,"Far back, closed well","",4.80,4,"","L","","B","","","Silvera R","Aro Michael C","",38,51,"","","","H",5.00,"",0,0,0,0,0.00,"","",,,,,,23.43,48.49,115.76,143.05,-1.00,-1.00,147.57
"PRX",02/07/2017,2,"Talk to Me","D",,11/19/2016,"Prx",4,"D","","",8.32,"CLM","Clm 5000N2Y",5.00,21.770,"fst","M","31","",10,24.60,49.80,116.00,144.20,-1.00,-1.00,148.80,"Lust for Diamonds","Almost Grecian","Talk to Me",122,122,122,1.00,1.75,1.00,0,"","I",9,9,5.40,9,4.50,9,6.80,0,0.00,5,4.60,3,2.75,"","",0,48,122,0,"Drifted out, rallied","",5.40,3,"","L","","B","","","Silvera R","Aro Michael C","",40,49,"","","","H",5.00,"",0,0,0,0,0.00,"","",,,,,,24.70,49.96,116.04,144.28,-1.00,-1.00,148.89
"PRX",02/07/2017,2,"Talk to Me","D",,10/30/2016,"Prx",3,"D","","",8.32,"CLM","Clm 5000N2Y",5.00,19.750,"fst","M","31","",8,24.40,49.40,114.60,141.60,-1.00,-1.00,146.00,"Silver Silence","Talk to Me","Lady Liana",122,122,115,2.00,3.25,1.50,0,"","A",1,5,4.10,4,1.60,3,4.00,0,0.00,2,2.50,2,2.00,"","",0,58,122,0,"Rail early, angled out","",4.30,3,"","L","","B","","","Silvera R","Aro Michael C","",31,64,"","","","H",5.00,"",0,0,0,0,0.00,"","",,,,,,24.55,49.41,114.72,141.68,-1.00,-1.00,146.05
"PRX",02/07/2017,2,"Talk to Me","D",,10/09/2016,"Prx",1,"D","","",8.32,"CLM","Clm 5000N2Y",5.00,32.876,"sly","M","31","",8,24.00,49.00,115.00,141.80,-1.00,-1.00,146.20,"Empress Caro","Bella Campari","Almost Grecian",117,122,122,6.50,2.50,0.50,0,"","B",2,6,9.70,6,6.60,6,9.60,0,0.00,4,13.00,4,9.50,"","",0,45,122,0,"Outside, lacked rally","",2.80,2,"","L","","B","F","","Silvera R","Aro Michael C","",30,55,"","","","H",5.00,"",0,0,0,0,0.00,"Y","",,,,,,24.16,49.11,115.11,141.90,-1.00,-1.00,146.22
"PRX",02/07/2017,2,"Talk to Me","D",,09/18/2016,"Prx",4,"D","","",8.32,"CLM","Clm 5000N2Y",5.00,20.190,"fst","M","31","",8,24.20,49.40,114.80,142.20,-1.00,-1.00,146.00,"Seven Dreams","Great Illusion","Talk to Me",116,121,121,2.50,3.50,2.25,0,"","C",3,4,6.00,4,3.00,4,3.60,0,0.00,3,7.50,3,6.00,"","",0,45,121,0,"Wide, faded","",3.70,4,"","L","","B","","","Silvera R","Aro Michael C","",28,60,"","","","H",5.00,"",0,0,0,0,0.00,"","",,,,,,24.29,49.40,114.89,142.34,-1.00,-1.00,146.08
"PRX",02/07/2017,2,"Talk to Me","D",,09/05/2016,"Prx",1,"D","","",8.00,"CLM","Clm 5000N2Y",5.00,19.750,"fst","M","31","",8,24.00,48.20,114.00,127.00,-1.00,-1.00,140.00,"Pretty Cool Cat","Talk to Me","Sweet Henrietta",122,122,122,4.25,1.00,9.25,0,"","G",7,6,10.60,6,7.20,5,8.60,0,0.00,2,8.00,2,4.25,"","",0,51,122,0,"Far back, closed well","",3.50,2,"","L","","B","","","Silvera R","Aro Michael C","",13,68,"","","","H",5.00,"",0,0,0,0,0.00,"","",,,,,,24.18,48.38,114.18,127.14,-1.00,-1.00,140.13
