"TUP",02/07/2017,1,"Awaken Hope","D",,06/16/2016,"OTP",5,"D","","",5.00,"MCL","Md 25000",25.00,15.225,"fst","M","2","",6,21.80,46.60,-1.00,-1.00,-1.00,-1.00,59.40,"Candy Pink","Triple Ten","Silver Beauty",120,119,120,2.50,3.50,3.00,0,"","F",6,4,0.00,4,1.20,2,0.10,0,0.00,4,8.00,6,13.25,"","",0,13,120,0,"Fanned 4w, gave way","",3.60,3,"","L","","B","","","Hernandez J J","Bonde Jeff","",14,72,"","","","H",22.50,"",0,0,0,0,0.00,"","",,,,,,21.99,46.64,-1.00,-1.00,-1.00,-1.00,59.58
"TUP",02/07/2017,1,"Awaken Hope","D",,05/28/2016,"SA",2,"D","","",4.50,"MSW","Md Sp Wt 57k",0.00,57.035,"fst","M","2","S",8,21.80,45.80,-1.00,-1.00,-1.00,-1.00,52.20,"Cioppino Pasadino","Stormy Endeavor","Scavenger Hunt",120,120,120,4.25,0.50,0.50,0,"","G",7,3,0.00,3,4.10,0,0.00,0,0.00,7,12.60,8,22.50,"","",0,998,120,0,"3wd,angled in,wkened","",8.00,4,"","L","","B","","","Elliott S","Bonde Jeff","",12,70,"","","","H",0.00,"",0,0,0,0,0.00,"","",,,,,,21.90,45.80,-1.00,-1.00,-1.00,-1.00,52.29
"TUP",02/07/2017,1,"Awaken Hope","D",,05/05/2016,"SA",1,"D","","",4.50,"MSW","Md Sp Wt 56k",0.00,56.345,"fst","M","2","S",6,22.40,46.40,-1.00,-1.00,-1.00,-1.00,52.80,"Lemonaideen","Californiasummer","Wild Cause",120,120,120,1.50,8.25,2.25,0,"","A",1,5,0.00,3,3.50,0,0.00,0,0.00,3,7.50,6,18.50,"","",0,1,120,0,"Saved ground, weakened","",0.90,1,"","L","","B","","","Maldonado E","Bonde Jeff","",12,71,"","","","H",0.00,"",0,0,0,0,0.00,"","",,,,,,22.53,46.40,-1.00,-1.00,-1.00,-1.00,52.81
"TUP",02/07/2017,1,"Ma Smally","D",,12/28/2016,"TuP",8,"D","","",5.50,"MCL","Md 5000",5.00,6.300,"fst","M","2","",9,23.00,47.60,100.20,-1.00,-1.00,-1.00,106.60,"Hit It Up","Aye Aye Oh","Bonita Rapids",121,121,121,5.25,3.75,1.75,0,"","I",9,1,0.00,2,0.10,2,0.10,0,0.00,3,5.50,7,15.25,"","",0,998,116,5,"Vied to turn, gave way","",14.20,6,"","L","/","","","","Fuentes R","Schnell Don","",14,61,"","","","H",5.00,"",0,0,0,0,0.00,"","",,,,,,23.17,47.69,100.29,-1.00,-1.00,-1.00,106.75
"TUP",02/07/2017,1,"Ma Smally","D",,12/10/2016,"TuP",3,"D","","",6.00,"STK","AzBrdrFut36k",0.00,36.513,"fst","M","2","S",6,22.80,46.80,59.80,-1.00,-1.00,-1.00,114.20,"Kingsley","Top Hat Wildcat","Bring On the Bling",117,121,118,0.75,1.50,1.50,0,"","E",5,1,0.00,3,0.60,4,5.60,0,0.00,6,10.60,6,19.50,"","",0,998,117,0,"Chased early 4pth","",26.30,5,"","L","/","","","","Fuentes R","Schnell Don","",25,45,"","","","H",0.00,"",0,0,0,0,0.00,"","",,,,,,22.96,46.80,59.94,-1.00,-1.00,-1.00,114.27
"TUP",02/07/2017,1,"Ma Smally","D",,11/22/2016,"TuP",5,"D","","",5.00,"MOC","Moc 30000N",30.00,12.800,"gd","-","2","S",7,22.40,45.80,-1.00,-1.00,-1.00,-1.00,58.40,"Sedona Sunrise","Grass Valley Cat","Bring On the Bling",121,121,119,1.75,0.75,5.75,0,"","B",2,6,0.00,5,1.70,5,3.70,0,0.00,7,8.70,7,16.50,"","",0,16,114,5,"Lost right iron start","",12.80,5,"","L","/","","","","Fuentes R","Schnell Don","",19,71,"","","","H",30.00,"",0,0,0,0,0.00,"","",,,,,,22.53,45.95,-1.00,-1.00,-1.00,-1.00,58.42
"TUP",02/07/2017,1,"Light Up Inthe Sky","D",,01/22/2017,"TuP",8,"D","","",6.00,"MCL","Md 8000",10.00,7.000,"fst","M","3","",11,23.20,47.20,100.40,-1.00,-1.00,-1.00,113.40,"Aye Aye Oh","Light Up Inthe Sky","Crafty Lilly",119,121,121,1.25,1.25,1.50,0,"","B",2,6,0.00,1,0.10,1,0.10,0,0.00,1,0.10,2,1.25,"","",0,19,121,0,"Dueled, yielded late","",2.40,2,"","L","/","","F","","Vergara D P","Torres-Casas Alex J","",16,70,"","","","H",7.00,"",0,0,0,0,0.00,"","",,,,,,23.28,47.36,100.41,-1.00,-1.00,-1.00,113.55
"TUP",02/07/2017,1,"Light Up Inthe Sky","D",,11/13/2016,"GG",9,"X","","",5.00,"MCL","Md 8000",8.00,8.925,"fst","M","2","",9,22.20,46.20,-1.00,-1.00,-1.00,-1.00,59.00,"Ineedamaniandapedi","Lady Krishna","Totally Jaded",120,120,120,0.50,0.50,1.00,0,"","D",4,2,0.00,3,0.20,1,0.10,0,0.00,2,0.10,6,4.25,"","",0,20,120,0,"Pace 2w, weakened","",7.80,3,"","L","","","","","Boulanger B C","Miyadi Steven","",9,87,"","","","H",8.00,"",0,0,0,0,0.00,"","2016",240,36,50,35,0.15,22.37,46.32,-1.00,-1.00,-1.00,-1.00,59.04
"TUP",02/07/2017,1,"Light Up Inthe Sky","D",,10/20/2016,"GG",7,"X","","",6.00,"MCL","Md 25000",25.00,14.675,"fst","M","2","",8,22.40,45.80,58.40,-1.00,-1.00,-1.00,112.00,"Thissideofheaven","Mama's Secretstorm","Ravizzone",120,120,120,0.25,0.25,4.50,0,"","F",6,3,0.00,3,4.00,3,6.00,0,0.00,5,8.60,6,11.00,"","",0,26,120,0,"Chased 2w, empty","",27.20,7,"","L","","","","","Boulanger B C","Miyadi Steven","",12,72,"","","","H",22.50,"",0,0,0,0,0.00,"","",,,,,,22.43,45.81,58.59,-1.00,-1.00,-1.00,112.12
"TUP",02/07/2017,1,"Enchantable Storm","D",,01/03/2017,"TuP",1,"D","","",5.50,"MCL","Md 12500",16.00,8.500,"gd","M","3","",7,23.00,46.80,59.20,-1.00,-1.00,-1.00,105.80,"Bring On the Bling","Bright Note","Enchantable Storm",121,121,116,4.75,0.05,0.10,0,"","D",4,5,0.00,3,1.10,2,1.50,0,0.00,3,3.00,3,4.80,"","",0,27,116,5,"Up close,missed 2nd","",13.70,3,"","L","/","","","","Green A","Martens Eurico","",19,76,"","","","H",11.50,"",0,0,0,0,0.00,"","",,,,,,23.00,46.98,59.35,-1.00,-1.00,-1.00,105.94
