"MVR",02/07/2017,1,"Classic Twist","D",,01/18/2017,"MVR",2,"D","","",6.00,"MCL","Md 15000",15.00,14.900,"my","-","31","S",8,23.80,48.60,102.40,-1.00,-1.00,-1.00,116.20,"Byers Beware","Baby Bling","Seas Courage",119,126,126,3.75,0.25,0.25,0,"","G",7,3,0.00,3,2.00,5,3.50,0,0.00,7,4.80,8,18.00,"","",0,998,126,0,"Speed half,flattend","",6.80,4,"","L","","B","","","Houghton T D","Gorham Robert M","",27,49,"","","","H",15.00,"",0,0,0,0,0.00,"Y","",,,,,,23.89,48.72,102.51,-1.00,-1.00,-1.00,116.34
"MVR",02/07/2017,1,"Classic Twist","D",,12/07/2016,"MVR",1,"D","","",6.00,"MCL","Md 15000",15.00,14.900,"my","-","31","S",8,23.40,47.40,100.60,-1.00,-1.00,-1.00,114.80,"Alphonse","Barn Rat","Classic Twist",123,123,123,4.75,3.75,0.25,0,"","C",3,7,0.00,2,3.50,3,2.50,0,0.00,3,4.50,3,8.50,"","",0,14,123,0,"Chased, faded lane","",4.90,2,"","L","","B","","","Houghton T D","Gorham Robert M","",22,67,"","","","H",15.00,"",0,0,0,0,0.00,"Y","",,,,,,23.52,47.46,100.78,-1.00,-1.00,-1.00,114.95
"MVR",02/07/2017,1,"Classic Twist","D",,11/08/2016,"MVR",2,"D","","",5.50,"MCL","Md 15000",15.00,14.900,"fst","-","31","S",9,23.20,47.80,-1.00,-1.00,-1.00,-1.00,107.20,"Reanimate","Barn Rat","Seas Courage",122,122,124,5.00,12.50,3.50,0,"","B",2,7,0.00,3,1.50,3,5.50,0,0.00,3,8.50,4,21.00,"","",0,998,122,0,"Inside speed, faded","",4.20,4,"","L","","B","","","Houghton T D","Gorham Robert M","",25,58,"","","","H",15.00,"",0,0,0,0,0.00,"","",,,,,,23.24,47.80,-1.00,-1.00,-1.00,-1.00,107.36
"MVR",02/07/2017,1,"Classic Twist","D",,10/31/2016,"MVR",1,"D","","",6.00,"MSW","Md Sp Wt 24k",0.00,24.500,"fst","-","31","S",10,24.00,48.00,100.60,-1.00,-1.00,-1.00,113.80,"West Eighth Street","Lunar Folly","Take After Me",124,121,121,0.50,9.50,1.00,0,"","A",1,10,0.00,9,7.30,6,8.10,0,0.00,7,11.70,6,21.75,"","",0,998,121,0,"Bumped start","",14.60,7,"","L","","B","","","Houghton T D","Gorham Robert M","",17,59,"","","","H",0.00,"",0,0,0,0,0.00,"","",,,,,,24.00,48.05,100.71,-1.00,-1.00,-1.00,113.93
"MVR",02/07/2017,1,"Classic Twist","D",,06/04/2016,"Tdn",3,"D","","",6.00,"MSW","Md Sp Wt 29k",0.00,29.000,"fst","-","31","S",8,22.80,47.40,100.80,-1.00,-1.00,-1.00,114.20,"Hickory Trick","Ray's Legacy","Roscoe's Indy Hope",119,122,119,2.75,1.50,0.05,0,"","E",5,3,0.00,5,1.80,2,0.10,0,0.00,3,2.50,5,6.80,"","",0,28,119,0,"Speed to lane, empty","",3.30,3,"","L","","B","","","Houghton T D","Gorham Robert M","E",15,70,"","","","H",0.00,"",0,0,0,0,0.00,"","",,,,,,22.80,47.46,100.80,-1.00,-1.00,-1.00,114.24
"MVR",02/07/2017,1,"Classic Twist","D",,05/25/2016,"Tdn",8,"D","","",6.00,"MCL","Md 12500",12.50,15.500,"fst","-","31","S",7,23.20,48.00,101.40,-1.00,-1.00,-1.00,115.40,"Bold Kid","West Eighth Street","Classic Twist",119,122,119,0.50,2.50,2.25,0,"","D",4,5,0.00,2,0.50,3,0.20,0,0.00,3,3.50,3,3.00,"","",0,21,119,0,"Press btwn,outfinished","",2.70,2,"","L","","B","","","Houghton T D","Gorham Robert M","E",18,68,"","","","H",10.00,"",0,0,0,0,0.00,"","",,,,,,23.20,48.06,101.42,-1.00,-1.00,-1.00,115.46
"MVR",02/07/2017,1,"Classic Twist","D",,04/13/2016,"MVR",6,"D","","",5.50,"MSW","Md Sp Wt 24k",0.00,24.500,"fst","-","3","S",8,23.80,48.60,-1.00,-1.00,-1.00,-1.00,108.20,"Carroll","Ohio Chrome","Bold Kid",122,117,122,0.25,3.75,2.25,0,"","A",1,6,0.00,5,2.60,5,3.60,0,0.00,5,4.60,4,6.25,"","",0,29,122,0,"Evenly","",6.60,3,"","L","","B","","","Pilares C P","Gorham Robert M","",24,68,"","","","H",0.00,"",0,0,0,0,0.00,"","",,,,,,23.99,48.79,-1.00,-1.00,-1.00,-1.00,108.27
"MVR",02/07/2017,1,"Classic Twist","D",,02/09/2016,"MVR",1,"D","","",6.00,"MSW","Md Sp Wt 24k",0.00,24.500,"gd","-","3","S",7,24.40,49.80,104.60,-1.00,-1.00,-1.00,120.40,"Honey Twists","Carroll","Enchanted Boots",120,122,117,2.75,1.25,0.75,0,"","A",1,4,0.00,1,1.00,2,2.00,0,0.00,5,6.10,5,10.50,"","",0,998,122,0,"Brief pace, stopped,","",2.40,2,"","L","","B","","","Houghton T D","Gorham Robert M","",35,37,"","","","H",0.00,"",0,0,0,0,0.00,"Y","",,,,,,24.57,49.80,104.79,-1.00,-1.00,-1.00,120.44
"MVR",02/07/2017,1,"Classic Twist","D",,01/11/2016,"MVR",1,"D","","",6.00,"MSW","Md Sp Wt 24k",0.00,24.500,"fst","-","3","S",11,22.80,45.20,57.40,-1.00,-1.00,-1.00,110.60,"Lukeyontheloose","River's Image","Skip Royale",122,122,122,6.75,1.75,1.00,0,"","D",4,5,0.00,6,7.10,7,13.00,0,0.00,7,15.60,7,16.75,"","",0,21,122,0,"Evenly, no bid","",14.30,6,"","L","","B","","","Pilares C P","Gorham Robert M","",3,80,"","","","H",0.00,"",0,0,0,0,0.00,"","",,,,,,22.91,45.34,57.58,-1.00,-1.00,-1.00,110.75
"MVR",02/07/2017,1,"Classic Twist","D",,12/28/2015,"MVR",1,"D","","",6.00,"MSW","Md Sp Wt 24k",0.00,24.500,"fst","-","2","S",7,24.00,48.40,101.60,-1.00,-1.00,-1.00,115.80,"Daggers Duel","Tico Thunder","Lukeyontheloose",122,122,122,0.25,0.25,3.25,0,"","G",7,2,0.00,2,0.50,3,1.10,0,0.00,4,4.10,4,3.75,"","",0,24,122,0,"Brief duel 3w, faded","",8.10,4,"","L","","B","","","Houghton T D","Gorham Robert M","",9,81,"","","","H",0.00,"",0,0,0,0,0.00,"Y","",,,,,,24.05,48.54,101.77,-1.00,-1.00,-1.00,115.98
"MVR",02/07/2017,1,"Classic Twist","D",,12/12/2015,"MVR",1,"D","","",6.00,"MSW","Md Sp Wt 24k",0.00,24.500,"fst","-","2","S",12,23.80,48.80,102.80,-1.00,-1.00,-1.00,117.40,"Mixed Colors","Alphonse","Warriors Roar",122,122,122,1.00,5.00,1.50,0,"","H",8,11,0.00,7,3.90,6,3.20,0,0.00,5,7.50,7,11.75,"","",0,13,122,0,"Broke in tangle,","",3.50,3,"","L","","B","","","Houghton T D","Gorham Robert M","",16,65,"","","","H",0.00,"",0,0,0,0,0.00,"","",,,,,,23.87,48.92,102.84,-1.00,-1.00,-1.00,117.41
"MVR",02/07/2017,1,"Classic Twist","D",,09/12/2015,"BtP",6,"D","","",6.00,"STK","Loyalty75k",0.00,75.000,"my","-","2","S",9,22.20,45.80,58.60,-1.00,-1.00,-1.00,112.40,"My Pardner Cal","Bold Johnny","Lunar Cap",116,116,118,3.75,2.75,2.50,0,"","C",3,6,0.00,6,8.10,7,18.00,0,0.00,8,21.10,8,23.25,"","",0,998,118,0,"Failed to menace","",24.30,7,"","L","","B","","","Fadlovich M","Gorham Robert M","",15,58,"","","","H",0.00,"",0,0,0,0,0.00,"Y","",,,,,,22.30,45.91,58.66,-1.00,-1.00,-1.00,112.55
"MVR",02/07/2017,1,"Mr Piranha","D",,01/24/2017,"MVR",3,"D","","",6.00,"MSW","Md Sp Wt 18k",0.00,18.500,"sly","-","31","",7,23.20,47.20,100.60,-1.00,-1.00,-1.00,114.60,"U Can't See Me","Majestic Contender","Cataphract",126,126,120,4.25,1.75,0.10,0,"","E",5,6,0.00,7,8.00,7,14.50,0,0.00,7,12.60,7,19.35,"","",0,998,126,0,"Always trailed","",24.10,7,"","","","","","","Hisby R","Summerville Kenneth R","",23,56,"","","","H",0.00,"",0,0,0,0,0.00,"Y","",,,,,,23.22,47.22,100.76,-1.00,-1.00,-1.00,114.75
"MVR",02/07/2017,1,"Mr Piranha","D",,12/30/2016,"Lrl",3,"D","","",6.00,"MSW","Md Sp Wt 40k",0.00,40.000,"fst","-","31","",8,22.40,46.40,58.40,-1.00,-1.00,-1.00,110.60,"J R's Rhythm","Sound the Horns","Speightshill",123,123,124,2.50,1.25,2.25,0,"","G",7,2,0.00,7,6.60,8,10.70,0,0.00,8,20.10,8,22.50,"","",0,25,118,5,"Outrun, 4 wide turn","",60.70,8,"","","/","","","","Batista J C","Summerville Kenneth R","",14,66,"","","","H",0.00,"",0,0,0,0,0.00,"","",,,,,,22.44,46.47,58.45,-1.00,-1.00,-1.00,110.66
"MVR",02/07/2017,1,"O. P. Magna Fi'd","D",,01/07/2017,"MVR",1,"D","","",6.00,"MSW","Md Sp Wt 24k",0.00,24.500,"fst","-","31","S",7,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,112.80,"Lunar Folly","Marco's Abyss","Quick Wink",126,126,126,6.00,6.00,6.00,0,"","G",7,7,0.00,7,11.00,7,11.10,0,0.00,6,15.00,6,20.50,"","",0,998,126,0,"Lost footing start","",10.40,3,"","L","","B","F","","Rodriguez J","Huffman Candace M","",12,63,"","","","H",0.00,"",0,0,0,0,0.00,"","",,,,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,112.81
"MVR",02/07/2017,1,"Buckeye Brown","D",,08/22/2016,"Tdn",6,"D","","",5.50,"MSW","Md Sp Wt 29k",0.00,29.000,"fst","-","31","S",12,23.20,47.40,100.80,-1.00,-1.00,-1.00,107.20,"Besides","Barn Rat","Lunar Folly",119,119,119,2.25,0.75,0.10,0,"","H",8,3,0.00,8,3.70,9,5.90,0,0.00,11,15.10,11,18.10,"","",0,998,120,0,"Through early,","",112.80,12,"","L","","B","","","Velez J J","Maddox Rachael","",16,62,"","","","H",0.00,"",0,0,0,0,0.00,"","",,,,,,23.34,47.56,100.80,-1.00,-1.00,-1.00,107.38
"MVR",02/07/2017,1,"Buckeye Brown","D",,08/16/2016,"PID",8,"X","","",6.00,"MSW","Md Sp Wt 26k",0.00,26.730,"fst","-","31","",6,22.20,45.40,57.80,-1.00,-1.00,-1.00,111.20,"Bourbon Candy","Heat Road","Hope Is Best",118,118,124,2.00,0.50,2.00,0,"","D",4,4,0.00,4,4.50,6,11.50,0,0.00,6,21.50,6,29.50,"","",0,998,120,0,"Showed nothing","",32.70,6,"","L","/","B","","","Velez J J","Maddox Mark A","",16,55,"","","","H",0.00,"",0,0,0,0,0.00,"","2016",24,1,0,1,0.04,22.31,45.59,57.95,-1.00,-1.00,-1.00,111.20
"MVR",02/07/2017,1,"Buckeye Brown","D",,08/06/2016,"Tdn",8,"D","","",6.00,"MSW","Md Sp Wt 29k",0.00,29.000,"fst","-","31","S",10,23.00,47.00,59.80,-1.00,-1.00,-1.00,113.00,"Bam What","Cambric","Lunar Folly",119,119,119,8.25,2.75,0.75,0,"","E",5,3,0.00,2,2.00,6,6.60,0,0.00,9,18.60,10,27.10,"","",0,1,119,0,"Stopped turn","",38.20,7,"","L","","B","","","Rosario H L Jr","Maddox Rachael","",17,56,"","","","H",0.00,"",0,0,0,0,0.00,"","2016",69,1,4,6,0.01,23.06,47.10,59.80,-1.00,-1.00,-1.00,113.02
"MVR",02/07/2017,1,"Buckeye Brown","D",,07/11/2016,"Tdn",3,"D","","",6.00,"MSW","Md Sp Wt 29k",0.00,29.000,"fst","-","31","S",7,22.80,47.20,100.60,-1.00,-1.00,-1.00,114.40,"Alliwantisgold","Avenueofprayer","West Eighth Street",119,122,122,3.50,0.50,2.25,0,"","D",4,1,0.00,1,0.10,6,4.50,0,0.00,7,10.60,6,21.00,"","",0,998,120,0,"Led, gave way readily","",28.20,6,"","L","","B","","","Velez J J","Maddox Rachael","",19,55,"","","","H",0.00,"",0,0,0,0,0.00,"","",,,,,,22.88,47.24,100.64,-1.00,-1.00,-1.00,114.48
"MVR",02/07/2017,1,"Buckeye Brown","D",,05/16/2016,"Tdn",7,"D","","",6.00,"MSW","Md Sp Wt 29k",0.00,29.000,"fst","-","31","S",13,22.40,46.80,59.60,-1.00,-1.00,-1.00,112.40,"Mo Dont No","Skip Royale","Ray's Legacy",119,119,122,7.25,0.50,6.25,0,"","E",5,8,0.00,6,4.80,8,6.40,0,0.00,10,15.60,11,28.35,"","",0,998,120,0,"Through early,","",75.20,10,"","L","","","","","Velez J J","Maddox Rachael","",16,58,"","","","H",0.00,"",0,0,0,0,0.00,"","",,,,,,22.46,46.86,59.62,-1.00,-1.00,-1.00,112.44
"MVR",02/07/2017,1,"Buckeye Brown","D",,04/27/2016,"Tdn",6,"D","","",5.50,"MSW","Md Sp Wt 29k",0.00,29.000,"fst","-","31","S",12,23.20,47.00,59.40,-1.00,-1.00,-1.00,106.20,"Honor Roll","Ray's Legacy","Skip Royale",119,122,119,12.25,2.00,1.00,0,"","J",10,2,0.00,2,1.00,3,2.50,0,0.00,7,8.70,6,19.35,"","",0,7,120,0,"Pressed, gave way lane","",111.40,10,"","L","","","","","Velez J J","Maddox Rachael","",13,66,"","","","H",0.00,"",0,0,0,0,0.00,"","",,,,,,23.26,47.04,59.40,-1.00,-1.00,-1.00,106.20
"MVR",02/07/2017,1,"Buckeye Brown","D",,03/12/2016,"MVR",5,"D","","",6.00,"MSW","Md Sp Wt 24k",0.00,24.500,"fst","-","3","S",9,24.00,47.80,101.00,-1.00,-1.00,-1.00,115.00,"Bringyourownsand","Honor Roll","Carroll",122,122,122,6.00,8.75,3.00,0,"","C",3,5,0.00,3,2.00,4,7.50,0,0.00,6,16.00,7,28.25,"","",0,998,122,0,"Brief speed","",3.00,4,"","L","","","","","Velez J J","Maddox Rachael","",24,47,"","","","H",0.00,"",0,0,0,0,0.00,"","",,,,,,24.00,47.98,101.01,-1.00,-1.00,-1.00,115.07
"MVR",02/07/2017,1,"Buckeye Brown","D",,01/25/2016,"MVR",2,"D","","",5.50,"MSW","Md Sp Wt 24k",0.00,24.500,"fst","-","3","S",9,22.80,46.80,-1.00,-1.00,-1.00,-1.00,105.80,"Tico Thunder","Skip Royale","Hill Sun",122,122,122,7.50,1.75,0.10,0,"","A",1,3,0.00,1,1.00,1,1.00,0,0.00,2,2.00,4,9.35,"","",0,29,122,0,"Pace to 1/4p, faltered","",7.40,4,"","","","","","","Velez J J","Maddox Rachael","",14,77,"","","","H",0.00,"",0,0,0,0,0.00,"","",,,,,,22.98,46.84,-1.00,-1.00,-1.00,-1.00,105.92
"MVR",02/07/2017,1,"Typothetae","D",,01/18/2017,"MVR",2,"D","","",6.00,"MCL","Md 15000",15.00,14.900,"my","-","31","S",8,23.80,48.60,102.40,-1.00,-1.00,-1.00,116.20,"Byers Beware","Baby Bling","Seas Courage",119,126,126,3.75,0.25,0.25,0,"","B",2,4,0.00,1,1.50,2,1.50,0,0.00,4,0.30,6,8.50,"","",0,14,126,0,"Pace, gave way late","",2.80,3,"","L","","B","F","","Vigil N","Hamm Timothy","E",27,58,"","","","H",15.00,"",0,0,0,0,0.00,"Y","",,,,,,23.89,48.72,102.51,-1.00,-1.00,-1.00,116.34
"MVR",02/07/2017,1,"Typothetae","D",,05/13/2016,"Tdn",6,"D","","",8.32,"MSW","Md Sp Wt 29k",0.00,29.000,"fst","-","31","S",9,23.20,49.40,116.20,143.20,-1.00,-1.00,147.60,"Shocka Con","Seas Courage","Mexie Joe",118,122,118,5.25,3.50,4.25,0,"","D",4,1,1.00,2,0.10,7,9.60,0,0.00,9,19.20,9,36.50,"","",0,998,118,0,"Pace half, stopped","",11.10,7,"","L","","B","F","","Gonzalez K","Hamm Timothy","E",27,36,"","","","H",0.00,"",0,0,0,0,0.00,"","",,,,,,23.26,49.48,116.26,143.38,-1.00,-1.00,147.75
"MVR",02/07/2017,1,"Typothetae","D",,04/13/2016,"MVR",5,"D","","",6.00,"MCL","Md 15000",15.00,14.900,"fst","-","31","S",8,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,115.60,"Thisonesforudad","Silver Buckeye","Somethin Somethin",119,125,120,4.75,5.00,8.25,0,"","D",4,5,0.00,2,1.50,4,1.10,0,0.00,4,12.00,4,18.00,"","",0,998,119,0,"Through after half","",7.90,5,"","L","","B","F","","Rosendo I J","Hamm Timothy","E",24,54,"","","","H",15.00,"",0,0,0,0,0.00,"","",,,,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,115.75
"MVR",02/07/2017,1,"Typothetae","D",,03/28/2016,"MVR",4,"D","","",5.00,"MCL","Md 15000",15.00,11.000,"gd","-","31","",8,23.20,48.00,-1.00,-1.00,-1.00,-1.00,102.00,"Wouldn'titbenice","Dre's Warrior","Zanjar",126,119,119,0.25,0.25,0.75,0,"","D",4,4,0.00,5,2.20,5,4.10,0,0.00,8,10.00,8,11.75,"","",0,10,120,0,"Well placed, faded","",13.70,7,"","L","","B","F","","Rosendo I J","Hamm Timothy","",25,65,"","","","H",15.00,"",0,0,0,0,0.00,"Y","",,,,,,23.24,48.18,-1.00,-1.00,-1.00,-1.00,102.06
"MVR",02/07/2017,1,"Typothetae","D",,03/12/2016,"MVR",3,"D","","",6.00,"MSW","Md Sp Wt 24k",0.00,24.500,"fst","-","3","S",9,24.20,48.20,101.80,-1.00,-1.00,-1.00,115.00,"Ethan's Boy","Warriors Roar","Skip Royale",125,122,122,7.00,2.50,6.00,0,"","E",5,3,0.00,3,1.10,4,3.60,0,0.00,5,8.00,4,15.50,"","",0,17,122,0,"Altered course 1/8pole","",18.20,6,"","L","","B","F","","Nunez I","Hamm Timothy","E",24,59,"","","","H",0.00,"",0,0,0,0,0.00,"","",,,,,,24.39,48.23,101.89,-1.00,-1.00,-1.00,115.02
"MVR",02/07/2017,1,"Typothetae","D",,02/24/2016,"MVR",2,"D","","",6.00,"MSW","Md Sp Wt 24k",0.00,24.500,"sly","-","3","S",11,23.80,47.60,101.40,-1.00,-1.00,-1.00,116.40,"Gabe's Flag","Hostile Cruz","Carroll",122,122,122,2.00,7.50,1.00,0,"","F",6,6,0.00,6,2.20,10,13.20,0,0.00,11,15.90,11,21.85,"","",0,998,122,0,"Tight 1/2p,checked","",5.30,4,"","L","","B","F","","Pilares C P","Hamm Timothy","E",24,46,"","","","H",0.00,"",0,0,0,0,0.00,"Y","",,,,,,23.84,47.74,101.40,-1.00,-1.00,-1.00,116.53
"MVR",02/07/2017,1,"Typothetae","D",,01/25/2016,"MVR",2,"D","","",5.50,"MSW","Md Sp Wt 24k",0.00,24.500,"fst","-","3","S",9,22.80,46.80,-1.00,-1.00,-1.00,-1.00,105.80,"Tico Thunder","Skip Royale","Hill Sun",122,122,122,7.50,1.75,0.10,0,"","F",6,4,0.00,3,1.50,3,2.00,0,0.00,5,3.20,5,9.60,"","",0,29,122,0,"Failed to respond rail","",3.50,3,"","L","","B","","","Ordaz C A","Hamm Timothy","E",14,76,"","","","H",0.00,"",0,0,0,0,0.00,"","",,,,,,22.98,46.84,-1.00,-1.00,-1.00,-1.00,105.92
"MVR",02/07/2017,1,"Typothetae","D",,12/28/2015,"MVR",4,"D","","",6.00,"MSW","Md Sp Wt 24k",0.00,24.500,"fst","-","2","S",8,23.60,48.00,101.00,-1.00,-1.00,-1.00,115.00,"Buckeye Bullet","Warriors Roar","River's Image",122,122,122,7.50,0.10,0.75,0,"","F",6,4,0.00,5,4.10,8,11.80,0,0.00,8,21.00,8,31.85,"","",0,998,122,0,"Quickly retreated","",44.20,6,"","L","","B","","","Rosendo I J","Hamm Timothy","",9,57,"","","","H",0.00,"",0,0,0,0,0.00,"Y","",,,,,,23.69,48.06,101.18,-1.00,-1.00,-1.00,115.14
"MVR",02/07/2017,1,"Typothetae","D",,12/12/2015,"MVR",1,"D","","",6.00,"MSW","Md Sp Wt 24k",0.00,24.500,"fst","-","2","S",12,23.80,48.80,102.80,-1.00,-1.00,-1.00,117.40,"Mixed Colors","Alphonse","Warriors Roar",122,122,122,1.00,5.00,1.50,0,"","D",4,10,0.00,6,1.90,7,6.70,0,0.00,11,10.30,12,23.25,"","",0,998,122,0,"Bumped foe1/4p","",26.70,8,"","L","","B","","","Barrios R","Hamm Timothy","",16,54,"","","","H",0.00,"",0,0,0,0,0.00,"","",,,,,,23.87,48.92,102.84,-1.00,-1.00,-1.00,117.41
"MVR",02/07/2017,1,"Baby Bling","D",,01/18/2017,"MVR",2,"D","","",6.00,"MCL","Md 15000",15.00,14.900,"my","-","31","S",8,23.80,48.60,102.40,-1.00,-1.00,-1.00,116.20,"Byers Beware","Baby Bling","Seas Courage",119,126,126,3.75,0.25,0.25,0,"","E",5,2,0.00,5,4.10,3,2.00,0,0.00,3,0.20,2,3.75,"","",0,25,126,0,"Bid between,gained 2nd","",2.80,2,"","","","","","","Rivera L R","Hamm Timothy","E",27,63,"","","","H",15.00,"",0,0,0,0,0.00,"Y","",,,,,,23.89,48.72,102.51,-1.00,-1.00,-1.00,116.34
"MVR",02/07/2017,1,"Baby Bling","D",,01/09/2017,"MVR",8,"D","","",5.50,"MCL","Md 5000",5.00,7.500,"fst","-","31","",12,22.80,46.60,-1.00,-1.00,-1.00,-1.00,105.80,"Leota Double E","Stephen Breakeven","Focus Pocus",126,126,126,3.00,0.05,0.25,0,"","J",10,5,0.00,8,5.20,8,5.30,0,0.00,5,2.20,5,3.40,"","",0,32,126,0,"Widest in drive","",70.30,10,"","","","","","","Rosendo I J","Hamm Timothy","",14,80,"","","","H",5.00,"",0,0,0,0,0.00,"","",,,,,,22.88,46.70,-1.00,-1.00,-1.00,-1.00,105.84
"MVR",02/07/2017,1,"Baby Bling","D",,09/26/2016,"Tdn",2,"D","","",8.00,"MCL","Md 5000",5.00,9.000,"sly","-","31","",8,23.40,48.00,114.60,-1.00,-1.00,-1.00,142.60,"Road Parade","Marching in Front","Callhim",118,118,122,0.75,9.50,1.25,0,"","B",2,6,4.50,6,4.50,8,16.50,0,0.00,8,31.60,8,99.99,"","",0,0,118,0,"Eased to wire","",23.90,6,"","","","B","","","Clemente A","Hamm Timothy","",19,0,"","","","H",5.00,"",0,0,0,0,0.00,"Y","",,,,,,23.58,48.16,114.68,-1.00,-1.00,-1.00,142.72
"MVR",02/07/2017,1,"Baby Bling","D",,09/03/2016,"Tdn",3,"D","","",6.00,"MCL","Md 7500",7.50,14.500,"fst","-","31","S",5,22.60,46.60,59.40,-1.00,-1.00,-1.00,113.00,"Ohio Chrome","Sumamatada","Silver Buckeye",119,119,122,0.05,0.75,6.75,0,"","B",2,3,0.00,4,2.50,5,6.60,0,0.00,5,12.10,5,24.55,"","",0,998,119,0,"Brief speed","",4.10,4,"","","","B","","","Clemente A","Hamm Timothy","E",16,58,"","","","H",7.50,"",0,0,0,0,0.00,"","",,,,,,22.70,46.64,59.42,-1.00,-1.00,-1.00,113.04
"MVR",02/07/2017,1,"Baby Bling","D",,05/13/2016,"Tdn",6,"D","","",8.32,"MSW","Md Sp Wt 29k",0.00,29.000,"fst","-","31","S",9,23.20,49.40,116.20,143.20,-1.00,-1.00,147.60,"Shocka Con","Seas Courage","Mexie Joe",118,122,118,5.25,3.50,4.25,0,"","C",3,4,4.50,6,3.70,6,6.10,0,0.00,7,13.70,8,32.25,"","",0,3,118,0,"Brief speed","",11.10,6,"","","","","","","Rosendo I J","Hamm Timothy","E",27,41,"","","","H",0.00,"",0,0,0,0,0.00,"","",,,,,,23.26,49.48,116.26,143.38,-1.00,-1.00,147.75
"MVR",02/07/2017,1,"Baby Bling","D",,04/18/2016,"MVR",1,"D","","",8.00,"MSW","Md Sp Wt 24k",0.00,24.500,"fst","-","31","S",6,26.00,51.40,117.20,131.20,-1.00,-1.00,145.40,"Eyes On Tomorrow","Mixmaker","Meltdown Max",125,118,125,2.75,0.25,2.00,0,"","A",1,2,0.10,3,0.60,4,3.00,0,0.00,5,5.60,6,8.75,"","",0,24,120,0,"Dueled, gave way,","",16.00,6,"","","","","","","Rosendo I J","Hamm Timothy","",34,53,"","","","H",0.00,"",0,0,0,0,0.00,"","",,,,,,26.11,51.49,117.39,131.21,-1.00,-1.00,145.52
"MVR",02/07/2017,1,"Baby Bling","D",,03/29/2016,"MVR",8,"D","","",5.00,"MSW","Md Sp Wt 24k",0.00,24.500,"fst","-","3","S",11,23.20,48.20,-1.00,-1.00,-1.00,-1.00,101.40,"Warriors Roar","Ohio Chrome","Honor Roll",122,117,122,2.50,1.75,0.25,0,"","A",1,9,0.00,10,12.20,10,12.80,0,0.00,10,11.30,9,11.25,"","",0,20,122,0,"Outrun,","",17.40,8,"","","","","","","Rosario H L Jr","Hamm Timothy","E",28,69,"","","","H",0.00,"",0,0,0,0,0.00,"","",,,,,,23.30,48.21,-1.00,-1.00,-1.00,-1.00,101.51
"MVR",02/07/2017,1,"Baby Bling","D",,03/12/2016,"MVR",5,"D","","",6.00,"MSW","Md Sp Wt 24k",0.00,24.500,"fst","-","3","S",9,24.00,47.80,101.00,-1.00,-1.00,-1.00,115.00,"Bringyourownsand","Honor Roll","Carroll",122,122,122,6.00,8.75,3.00,0,"","D",4,4,0.00,7,6.60,7,12.60,0,0.00,8,20.00,6,26.75,"","",0,998,122,0,"Bore out start","",1.70,1,"","","","","","","Pilares C P","Hamm Timothy","E",24,48,"","","","H",0.00,"",0,0,0,0,0.00,"","",,,,,,24.00,47.98,101.01,-1.00,-1.00,-1.00,115.07
"MVR",02/07/2017,1,"Baby Bling","D",,02/24/2016,"MVR",2,"D","","",6.00,"MSW","Md Sp Wt 24k",0.00,24.500,"sly","-","3","S",11,23.80,47.60,101.40,-1.00,-1.00,-1.00,116.40,"Gabe's Flag","Hostile Cruz","Carroll",122,122,122,2.00,7.50,1.00,0,"","J",10,1,0.00,7,2.30,5,10.50,0,0.00,7,11.70,8,15.60,"","",0,8,122,0,"Brief foot","",5.30,3,"","","","","F","","Rosendo I J","Hamm Timothy","E",24,52,"","","","H",0.00,"",0,0,0,0,0.00,"Y","",,,,,,23.84,47.74,101.40,-1.00,-1.00,-1.00,116.53
"MVR",02/07/2017,1,"Avenueofprayer","D",,01/18/2017,"MVR",2,"D","","",6.00,"MCL","Md 15000",15.00,14.900,"my","-","31","S",8,23.80,48.60,102.40,-1.00,-1.00,-1.00,116.20,"Byers Beware","Baby Bling","Seas Courage",119,126,126,3.75,0.25,0.25,0,"","A",1,6,0.00,6,4.60,6,5.00,0,0.00,5,2.30,4,4.25,"","",0,24,126,0,"Finished well, 4path","",8.00,5,"","","","B","","","Colon L H","Yoder Lori","",27,63,"","","","H",15.00,"",0,0,0,0,0.00,"Y","",,,,,,23.89,48.72,102.51,-1.00,-1.00,-1.00,116.34
"MVR",02/07/2017,1,"Avenueofprayer","D",,11/21/2016,"MVR",1,"D","","",6.00,"MSW","Md Sp Wt 24k",0.00,24.500,"my","-","31","S",7,23.80,48.40,101.60,-1.00,-1.00,-1.00,115.40,"Take After Me","Lunar Folly","Barn Rat",122,122,122,0.10,4.75,3.00,0,"","D",4,5,0.00,1,1.50,3,1.50,0,0.00,5,6.20,6,15.35,"","",0,6,124,0,"Early pace, gave way,","",8.10,4,"","","","B","","","Colon L H","Yoder Lori","",19,58,"","","","H",0.00,"",0,0,0,0,0.00,"Y","",,,,,,23.89,48.40,101.60,-1.00,-1.00,-1.00,115.56
