"LAD",02/07/2017,1,"Eyepad","DQ",,06/12/2015,"DeD",7,"D","","",2.50,"CLM","Clm 5000",5.00,18.000,"gd","M","31","S",9,-1.00,1.00,-1.00,-1.00,-1.00,-1.00,13.15,"Cash for Jet Black","Jb Magnik","Hopefullee",126,126,126,0.75,0.25,0.05,0,"","F",6,5,0.00,0,13.31,0,0.00,0,0.00,4,0.70,4,1.05,"","",0,0,126,0,"Even effort","",4.10,3,"","L","","B","F","","Ramirez R Jr","Simien Willie J Jr","",0,82,"Q","","Y","H",5.00,"",0,0,0,0,0.00,"Y","",,,,,,-1.00,1.00,-1.00,-1.00,-1.00,-1.00,13.15
"LAD",02/07/2017,1,"Eyepad","DQ",,05/08/2015,"DeD",6,"D","","",3.50,"CLM","Clm 7500N4L",7.50,18.000,"fst","O","31","S",8,-1.00,1.00,-1.00,-1.00,-1.00,-1.00,17.68,"Sweet Okey Dokey","Tf Struttin High","Eyepad",124,124,126,0.25,0.05,0.10,0,"","B",2,1,0.00,0,17.73,0,0.00,1,0.50,1,0.10,3,0.30,"","",0,0,126,0,"Dueled, outfinished","",3.60,3,"","L","","B","F","","Ramirez R Jr","Simien Willie J Jr","",0,84,"Q","","Y","H",7.50,"",0,0,0,0,0.00,"","",,,,,,-1.00,1.00,-1.00,-1.00,-1.00,-1.00,17.68
"LAD",02/07/2017,1,"Eyepad","DQ",,03/16/2015,"LaD",7,"D","","",2.20,"SOC","Soc 13600C",10.00,13.600,"fst","O","31","S",8,-1.00,-2.00,-1.00,-1.00,-1.00,-1.00,11.89,"You Want to Be Me","Lenas Jet Black","Eyepad",126,126,126,0.75,0.05,0.05,0,"","B",2,4,0.00,0,12.01,0,0.00,0,0.00,3,0.60,3,0.80,"","",0,0,126,0,"Dueled for 2nd, missed","",6.20,4,"","L","","B","","","Ramirez R Jr","Simien Willie J Jr","",0,94,"Q","","Y","H",5.00,"",0,0,0,0,0.00,"","",,,,,,-1.00,-2.00,-1.00,-1.00,-1.00,-1.00,11.89
"LAD",02/07/2017,1,"Eyepad","DQ",,02/15/2015,"LaD",3,"D","","",3.00,"CLM","Clm c-5000 500",5.00,9.000,"fst","O","31","S",6,-1.00,2.00,-1.00,-1.00,-1.00,-1.00,15.76,"Heza Fast Jess","Eyepad","Kooler",127,126,128,0.25,0.50,1.50,0,"","F",6,3,0.00,0,15.82,0,0.00,0,0.00,2,0.50,2,0.25,"","",0,0,126,0,"Driftd out a bit early","",1.40,1,"C","L","","B","","","Watson D","Broussard Kevin","",0,84,"Q","Latham Robert","Y","H",5.00,"2014",467,57,60,62,0.12,"","",,,,,,-1.00,2.00,-1.00,-1.00,-1.00,-1.00,15.76
"LAD",02/07/2017,1,"Eyepad","DQ",,01/25/2015,"LaD",2,"D","","",2.20,"CLM","Clm 5000",5.00,8.000,"fst","O","31","S",7,-1.00,3.00,-1.00,-1.00,-1.00,-1.00,11.96,"Lenas Jet Black","Eyepad","La Jolla Fast Dash",128,126,126,0.10,1.00,0.05,0,"","C",3,3,0.00,0,11.98,0,0.00,0,0.00,2,0.10,2,0.10,"","",0,0,126,0,"All out, game try","",1.10,1,"","L","","B","","","Watson D","Broussard Kevin","",0,96,"Q","","Y","H",5.00,"",0,0,0,0,0.00,"","",,,,,,-1.00,3.00,-1.00,-1.00,-1.00,-1.00,11.96
"LAD",02/07/2017,1,"Eyepad","DQ",,12/05/2014,"EvD",1,"D","","",3.00,"CLM","Clm 5000N3L",5.00,8.640,"fst","M","31","",6,-1.00,2.00,-1.00,-1.00,-1.00,-1.00,15.65,"Eyepad","Dixieland Swing","Living the Moment",125,126,127,0.75,0.10,0.50,0,"","D",4,2,0.00,0,15.65,0,0.00,0,0.00,2,0.10,1,0.75,"","",0,0,125,0,"Early duel, best","",2.40,2,"","L","","B","","","Watson D","Broussard Kevin","",0,89,"Q","","Y","H",5.00,"",0,0,0,0,0.00,"","",,,,,,-1.00,2.00,-1.00,-1.00,-1.00,-1.00,15.65
"LAD",02/07/2017,1,"Eyepad","DQ",,11/12/2014,"EvD",7,"D","","",3.00,"CLM","Clm 5000N3L",5.00,10.000,"fst","O","31","S",9,-1.00,3.00,-1.00,-1.00,-1.00,-1.00,15.39,"Be Kool","Hesa Fast Dash","Ima Treetop Flyer",126,124,126,0.10,0.25,0.50,0,"","F",6,6,0.00,0,15.54,0,0.00,0,0.00,4,1.10,4,0.85,"","",0,0,125,0,"Lacked winning kick","",7.90,5,"","L","","B","","","Watson D","Broussard Kevin","",0,93,"Q","","Y","H",5.00,"",0,0,0,0,0.00,"","",,,,,,-1.00,3.00,-1.00,-1.00,-1.00,-1.00,15.39
"LAD",02/07/2017,1,"Eyepad","DQ",,10/03/2014,"EvD",4,"D","","",3.00,"CLM","Clm 5000N2L",5.00,9.000,"fst","M","31","",9,-1.00,3.00,-1.00,-1.00,-1.00,-1.00,15.50,"Eyepad","Hopefullee","Jls Sheza Fisher",125,125,126,0.10,0.25,0.50,0,"","C",3,6,0.00,0,15.50,0,0.00,0,0.00,2,0.10,1,0.10,"","",0,0,125,0,"Brushed, determined","",6.10,4,"","L","","B","","","Watson D","Broussard Kevin","",0,94,"Q","","Y","H",5.00,"",0,0,0,0,0.00,"","",,,,,,-1.00,3.00,-1.00,-1.00,-1.00,-1.00,15.50
"LAD",02/07/2017,1,"Eyepad","DQ",,08/28/2014,"FG",2,"D","","",3.00,"CLM","Clm 5000N2L",5.00,14.500,"fst","O","31","S",10,-1.00,1.00,-1.00,-1.00,-1.00,-1.00,15.69,"Truley Leaving You","Yes Im Aadios","Mia Mora",126,124,124,0.25,0.50,0.10,0,"","H",8,10,0.00,0,16.14,0,0.00,0,0.00,8,3.30,8,2.50,"","",0,0,124,0,"Pinched back start","",7.10,4,"","L","","B","","","Watson D","Broussard Kevin","",0,69,"Q","","Y","H",5.00,"",0,0,0,0,0.00,"","",,,,,,-1.00,1.00,-1.00,-1.00,-1.00,-1.00,15.69
"LAD",02/07/2017,1,"Eyepad","DQ",,07/09/2014,"DeD",6,"D","","",3.30,"ALW","Alw 27000N2L",0.00,27.000,"fst","O","31","S",10,-1.00,-2.00,-1.00,-1.00,-1.00,-1.00,16.51,"Heasablackmagic","Athenas Patriot","Reckless and Fast",124,126,124,1.25,0.75,0.50,0,"","J",10,9,0.00,0,16.98,0,0.00,9,2.60,9,3.50,7,3.80,"","",0,0,124,0,"Late interest","",36.70,10,"","L","","B","","","Watson D","Broussard Kevin","",0,81,"Q","","Y","H",0.00,"",0,0,0,0,0.00,"","",,,,,,-1.00,-2.00,-1.00,-1.00,-1.00,-1.00,16.51
"LAD",02/07/2017,1,"Eyepad","DQ",,06/20/2014,"DeD",9,"D","","",3.00,"CLM","Clm 10000N2L",10.00,16.872,"fst","M","31","",9,-1.00,-2.00,-1.00,-1.00,-1.00,-1.00,15.40,"Dixieland Swing","Nowyouknow","Track Shaker",129,126,124,0.50,0.05,1.00,0,"","F",6,9,0.00,0,16.71,0,0.00,0,0.00,9,5.40,9,10.55,"","",0,0,124,0,"Stumbled st,drift out","",3.10,2,"","L","","B","","","Watson D","Broussard Kevin","",0,44,"Q","","Y","H",10.00,"",0,0,0,0,0.00,"","",,,,,,-1.00,-2.00,-1.00,-1.00,-1.00,-1.00,15.40
