"TUP",02/07/2017,2,"I'll Wear White","D","TuP",12/30/2016,"D",4.00,"fst","H",52.60,"","",33,36,0,"F","F"
"TUP",02/07/2017,2,"I'll Wear White","D","TuP",11/12/2016,"D",4.00,"fst","H",48.20,"","",9,38,0,"F","F"
"TUP",02/07/2017,2,"One Simple Rule","D","TuP",01/04/2017,"D",4.00,"fst","H",51.80,"","",13,14,0,"F","F"
"TUP",02/07/2017,2,"One Simple Rule","D","TuP",12/20/2016,"D",4.00,"fst","H",48.00,"","",5,21,0,"F","F"
"TUP",02/07/2017,2,"One Simple Rule","D","TuP",11/23/2016,"D",5.00,"fst","H",103.20,"","",17,20,0,"F","F"
"TUP",02/07/2017,2,"One Simple Rule","D","TuP",11/13/2016,"D",5.00,"fst","H",101.60,"","",11,25,0,"F","F"
"TUP",02/07/2017,2,"Kaiulani","D","TuP",12/03/2016,"D",7.00,"fst","H",129.40,"","",1,1,0,"F","F"
"TUP",02/07/2017,3,"Two the Punch","D","TuP",01/28/2017,"D",5.00,"fst","H",101.80,"","",7,25,0,"F","F"
"TUP",02/07/2017,3,"Two the Punch","D","TuP",01/18/2017,"D",4.00,"fst","H",48.60,"","",16,40,0,"F","F"
"TUP",02/07/2017,3,"Two the Punch","D","Pln",12/27/2016,"D",4.00,"fst","H",47.40,"Y","",1,5,0,"F","F"
"TUP",02/07/2017,3,"Two the Punch","D","Pln",12/21/2016,"D",5.00,"fst","H",103.40,"","",13,15,0,"F","F"
"TUP",02/07/2017,3,"Two the Punch","D","Pln",12/13/2016,"D",5.00,"my","H",101.80,"","",3,5,0,"F","F"
"TUP",02/07/2017,3,"Two the Punch","D","Pln",12/02/2016,"D",4.00,"fst","H",48.00,"Y","",1,6,0,"F","F"
"TUP",02/07/2017,3,"Sunset Brandy","D","TuP",02/04/2017,"D",3.00,"fst","H",38.20,"","",8,9,0,"F","F"
"TUP",02/07/2017,3,"Sunset Brandy","D","TuP",01/29/2017,"D",4.00,"fst","H",48.00,"","",7,27,0,"F","F"
"TUP",02/07/2017,3,"Sunset Brandy","D","TuP",01/06/2017,"D",5.00,"fst","H",100.80,"","",10,25,0,"F","F"
"TUP",02/07/2017,3,"Sunset Brandy","D","TuP",12/28/2016,"D",4.00,"fst","H",47.80,"","",11,56,0,"F","F"
"TUP",02/07/2017,3,"Sunset Brandy","D","TuP",12/11/2016,"D",3.00,"fst","H",36.00,"","",1,2,0,"F","F"
"TUP",02/07/2017,3,"Sunset Brandy","D","TuP",12/04/2016,"D",4.00,"fst","HG",48.00,"","",8,30,0,"F","F"
"TUP",02/07/2017,3,"Land of Oz","D","GG",12/21/2016,"X",4.00,"fst","H",48.20,"","",5,27,0,"F","F"
"TUP",02/07/2017,3,"Land of Oz","D","GG",12/11/2016,"X",5.00,"fst","H",104.00,"","",49,67,0,"F","F"
"TUP",02/07/2017,3,"Land of Oz","D","GG",11/30/2016,"X",5.00,"fst","H",103.00,"","",6,14,0,"F","F"
"TUP",02/07/2017,3,"Land of Oz","D","GG",11/20/2016,"X",5.00,"fst","H",102.40,"","",49,77,0,"F","F"
"TUP",02/07/2017,3,"Land of Oz","D","GG",11/10/2016,"X",5.00,"fst","H",102.20,"","",9,17,0,"F","F"
"TUP",02/07/2017,3,"Risky Venture","D","TuP",01/18/2017,"D",5.00,"fst","H",100.00,"","",6,39,0,"F","F"
"TUP",02/07/2017,3,"Risky Venture","D","TuP",01/06/2017,"D",4.00,"fst","H",49.80,"","",32,46,0,"F","F"
"TUP",02/07/2017,3,"Risky Venture","D","TuP",11/19/2016,"D",4.00,"fst","H",48.40,"","",12,47,0,"F","F"
